col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo,INCL_DEG,MORPH,T,Re_mine,mse,saloratio,mm15ratio,Re_mine2,mse2,saloratio2,mm15ratio2,n_mine2,nsratio,mse_fuv,n_mine_fuv,Re_mine_fuv,bandratio,Re_mine_w2,mse_w2,n_mine_w2
NGC1310,23.6,12569,NGC1310,0.0176124107092618,9.606586,19.0,LT,NGC1310,,12.22,0.826,101.7,1.223,25.86,0.5327634343222307,42.72999954223633,b'Sc  ',5.099999904632568,31.641299999999998,0.2526796399866685,0.8172862682633142,0.7458606315164042,31.641,0.2526796399866683,0.8172940172560919,0.7458677032963561,,,0.0028622762283798033,0.488,24.872,0.6382322091334516,49.576,0.20163261941597097,2.07
NGC1311,45.5,12460,NGC1311,0.0266574583947658,8.169618,5.57,,NGC1311,,12.99,0.329,39.71,1.168,43.19,,90.0,b'SBm ',8.800000190734863,,,,,,,,,1.432,,,,,,,,
NGC1313,142.2,12286,NGC1313,0.09221863001585,9.26051,4.25,LT,NGC1313,,9.29,0.742,16.65,1.642,149.91,0.4485391512922587,34.790000915527344,b'SBcd',7.0,131.59890000000001,0.7484850456593963,1.1391432603160054,1.080556144466253,131.599,0.7484850456593986,1.139142394699048,1.0805553233687186,,,0.29321749716302986,1.579,130.0,1.0396918822832313,126.575,0.34057416856242273,1.396
NGC1316C,12.6,12769,NGC1316C,0.0122410533949732,9.286834,19.0,ET,NGC1316C,,13.45,0.352,85.9,1.248,15.16,,90.0,b'S0-a',-1.399999976158142,,,,,,,,,0.546,,,,,,,,
NGC1325,49.4,12737,NGC1325,0.035959918051958,10.424829,22.7,LT,NGC1325,,12.82,0.927,168.66,1.146,31.16,1.4312881646264566,74.30999755859375,b'SBbc',4.0,63.7047,1.049716441315534,0.48913188508854133,0.7754529885550046,63.705,1.049716441315535,0.48912958166548937,0.7754493367867514,,,0.00027379917388505525,0.547,80.198,1.0070185422298097,63.261,0.36234344279475234,0.538
NGC1325A,28.8,12754,NGC1325A,0.0158423203974962,9.584472,22.7,LT,NGC1325A,,12.82,0.927,168.66,1.146,31.16,,20.829999923706055,b'Scd ',6.900000095367432,,,,,,,,,1.634,,,,,,,,
NGC1326,20.4,12709,NGC1326,0.0356302447617054,10.615101,19.0,,NGC1326,,13.8,0.672,61.45,1.28,37.53,0.705997504746331,52.86000061035156,b'S0-a',-0.699999988079071,21.753000000000004,3.189578068495164,1.7252792718245757,0.9378016825265478,24.71,32.017671469154145,1.518818292189397,0.8255766895993524,0.885,0.650735294117647,0.14693276209921247,0.583,10.713,1.1972479286787152,20.639,17.79710489861164,1.36
NGC1326A,29.5,12783,NGC1326A,0.0175314862281084,8.647344,16.1,,NGC1326A,,13.8,0.672,61.45,1.28,37.53,1.303229099953418,58.08000183105469,b'Sm  ',8.800000190734863,33.180299999999995,0.011462631859247611,1.131092847261779,0.8890817744263917,33.18,0.011462631859247625,1.1311030741410488,0.8890898131404461,0.79,1.025974025974026,0.00034482768941231865,0.604,39.495,1.081944761469984,30.667,0.004347853300685661,0.77
NGC1326B,62.6,12788,NGC1326B,0.0322714745998382,9.015824,19.0,,NGC1326B,,13.26,0.214,129.44,0.868,69.02,0.3702586615998494,74.11000061035156,b'SBm ',8.800000190734863,60.29280000000001,0.02088753485291507,1.1447469681288642,1.0382665923626038,60.293,0.020887534852915078,1.1447431708490206,1.0382631482925049,1.191,1.4506699147381243,0.0014075569166500286,0.707,62.94,0.9694031770531867,62.196,0.0072391282402696835,0.821
NGC1332,23.0,12838,NGC1332,0.0442403703927993,10.978169,22.9,ET,NGC1332,,9.54,0.456,115.1,4.052,32.19,0.625658260078512,54.63999938964844,b'E-S0',-2.9000000953674316,26.0136,3.6266198831479675,1.2374296521819355,0.8841529046344989,21.23,17.746888555130887,1.5162505887894488,1.0833725859632595,0.984,0.34297664691530144,0.006489305083626793,0.777,13.571,0.32166666666666666,66.0,28.41442567870724,2.869
NGC1337,58.7,12916,NGC1337,0.0411925539374351,9.454426,11.9,LT,NGC1337,,11.55,0.277,149.23,1.386,65.77,1.9919344968678416,78.55000305175781,b'SBc ',6.0,67.9284,0.48273725668526773,0.9682253667096531,0.8641451881687189,67.928,0.4827372566852682,0.968231068189848,0.8641502767636322,,,0.000827398910946158,0.501,96.469,1.004792615821549,67.604,0.16349549985358808,0.972
NGC1338,14.8,12956,NGC1338,0.010884759016335,9.946543,32.0,LT,NGC1338,,12.27,0.804,124.07,2.188,21.24,,18.40999984741211,b'SABb',3.0999999046325684,,,,,,,,,0.849,,,,,,,,
NGC1339,9.3,12917,NGC1339,0.0167424399405717,10.15783,19.7,ET,NGC1339,,11.09,0.7,174.66,5.734,16.76,1.5207083164049953,61.61000061035156,b'E   ',-4.300000190734863,16.2072,1.4978946783922582,1.0341082975467695,0.5738190433881238,16.207,1.4978946783922578,1.0341210588017524,0.5738261245140989,0.716,0.9445910290237467,0.006303164823053559,4.862,135.542,1.060112506541078,15.288,2.546980060706765,0.758
NGC1341,15.1,12911,NGC1341,0.0118527393788099,9.544176,19.0,LT,NGC1341,,12.12,0.679,138.27,1.541,19.16,1.214637389785466,43.75,b'Sa  ',1.399999976158142,17.0919,0.2737888480669765,1.1209988357058023,0.8834594164487272,17.092,0.2737888480669766,1.1209922770886966,0.8834542476012169,6.242,9.220088626292466,0.015928766208654476,0.385,14.309,1.0444240757714636,16.365,0.21172326934904617,0.677
NGC1345,12.2,12979,NGC1345,0.0111897094175219,9.091774,22.7,LT,NGC1345,,13.31,0.515,25.21,3.095,19.5,1.1332280700828434,35.560001373291016,b'Sc  ',5.199999809265137,354.4038,0.5813018993935364,0.05502198339859787,0.03442401012630226,354.404,0.5813018993935362,0.055021952348167626,0.03442399069987923,0.704,0.25296442687747034,0.012876990593832177,1.128,17.61,8.97634365027101,39.482,0.07068193429870774,2.783
NGC1347,20.3,12989,NGC1347,0.0118800653144717,9.261075,22.42849,LT,NGC1347,,13.39,0.904,174.78,0.933,21.76,3.138714247893832,26.770000457763672,b'Sc  ',5.0,20.0322,0.04089414680298513,1.086251135671569,1.0133684767524287,20.032,0.040894146802985185,1.086261980830671,1.0133785942492013,1.713,2.4332386363636367,,,,1.002502252026824,19.982,0.01657391872779942,0.704
NGC1350,53.5,13059,NGC1350,0.0431339032948017,10.7276535,19.0,LT,NGC1350,,9.05,0.608,19.64,7.799,210.08,4.491626834457906,64.73999786376953,b'Sab ',1.899999976158142,37.602000000000004,1.42866812195503,5.586936865060369,1.4227966597521406,43.159,7.95785040410776,4.867582659468478,1.2396024004263306,0.6,0.3395585738539898,3.789415414015833e-05,0.117,72.415,0.9418221494817238,45.825,4.401516863946617,1.767
NGC1351A,27.9,12952,NGC1351A,0.0207882858812809,9.507472,19.0,LT,NGC1351A,,12.87,0.118,132.42,1.053,37.76,1.213314942086987,82.0,b'SBbc',4.199999809265137,37.593900000000005,0.20252522328040892,1.00441826998529,0.7421416772401904,37.594,0.20252522328040895,1.0044155982337606,0.7421397031441187,1.069,1.868881118881119,1.7290157732702536e-05,0.395,50.607,1.0244434149930512,36.697,0.08504131748290322,0.572
NGC1353,34.3,13108,NGC1353,0.0303262509405612,10.384921,22.7,LT,NGC1353,,10.39,0.518,141.91,3.018,53.71,2.9901290521898387,70.9800033569336,b'Sb  ',3.200000047683716,1745.3484,0.3604225548115941,0.030773225563446242,0.019652236768315137,42.756,3.650364268892517,1.256197960520161,0.802226588081205,1.584,1.4734883720930234,,,,0.9963414349963882,42.913,2.0826150537215655,1.075
NGC1357,34.0,13166,NGC1357,0.0280426274985075,10.540743,22.9,LT,NGC1357,,9.85,0.791,78.43,6.607,169.1,1.612602344522462,42.970001220703125,b'Sab ',1.899999976158142,34.6914,0.8859689240390013,4.874406913529001,0.980069988527416,34.691,0.8859689240390005,4.874463117235017,0.9800812890951542,1.351,0.8870650032829941,0.0002558248004127325,0.176,31.463,1.0159013705048612,34.148,0.9705223169350278,1.523
NGC1359,31.5,13190,NGC1359,0.0121567863970994,9.631074,38.9,,NGC1359,,12.4,0.424,88.92,3.587,73.5,9.58042340701794,37.650001525878906,b'Sd  ',8.5,26.469,0.06640773429704763,2.7768332766632664,1.190071404284257,26.469,0.06640773429704765,2.7768332766632664,1.190071404284257,0.786,0.9171528588098017,0.008917804576631268,0.26,26.885,1.3803911342894395,19.175,0.03896884283522559,0.857
NGC1365,67.2,13179,NGC1365,0.1001886874437332,10.748336,18.1,LT,NGC1365,,7.99,0.781,66.88,16.057,352.39,10.192637362104216,62.63999938964844,b'Sb  ',3.200000047683716,57.3714,138.0086046911992,6.142259034989559,1.1713153243602212,17.209,616.640511320268,20.47707594863153,3.904933465047359,,,0.013639797645334663,2.244,282.842,1.170521017548633,14.702,669.258283189901,0.725
NGC1366,8.1,13197,NGC1366,0.0170537028461694,10.0866785,21.1,ET,NGC1366,,11.41,0.498,3.37,6.316,14.6,,90.0,b'S0  ',-2.200000047683716,,,,,,,,,1.447,,,,,,,,
NGC1367,41.0,13255,NGC1367,0.040627371519804,10.700559,22.7,LT,NGC1367,,9.69,0.702,120.63,5.613,115.55,8.523438169560766,51.95000076293945,b'Sa  ',1.100000023841858,36.4536,5.027896014746168,3.1697829569644695,1.124717449031097,35.293,7.642568159554819,3.2740203439775595,1.1617034539427082,0.901,0.6327247191011236,2.9895682587429135e-06,0.336,139.101,1.0309341590231933,34.234,3.0790867727592275,1.424
NGC1385,31.4,13368,NGC1385,0.0283021070063114,10.177731,22.7,LT,NGC1385,,10.71,0.941,32.74,1.37,28.42,0.2872372599591849,52.290000915527344,b'Sc  ',5.900000095367432,41.7456,2.883946093308744,0.6807903108351538,0.7521750795293395,27.818,2.8839460933087477,1.0216406643180675,1.1287655474872385,,,0.10646486836172368,0.831,29.182,1.041053852774971,26.721,1.9256814999238245,0.833
NGC1386,16.9,13333,NGC1386,0.0299101565033197,10.080798,16.5,,NGC1386,,10.13,0.536,24.59,8.992,43.22,,90.0,b'S0-a',-0.699999988079071,,,,,,,,,0.046,,,,,,,,
NGC1389,13.9,13360,NGC1389,0.0214693434536457,10.297162,21.2,ET,NGC1389,,11.04,0.649,27.54,3.494,16.12,1.964600241911832,77.20999908447266,b'E-S0',-2.799999952316284,4083.4431,1.4019964103813276,0.003947648982791018,0.00340399012784089,4083.443,1.4019964103813267,0.003947649079465539,0.0034039902112016746,,,0.00017563983065086808,1.597,36.992,43.864596313324455,93.092,1.8544335500651052,3.453
NGC1390,10.4,13386,NGC1390,0.0121009293943643,8.818085,14.914208,LT,NGC1390,,14.02,0.333,23.47,1.032,12.2,,90.0,b'S0-a',0.4000000059604645,,,,,,,,,2.454,,,,,,,,
NGC1398,51.6,13434,NGC1398,0.057918693870306,11.179972,22.7,LT,NGC1398,,8.81,0.962,41.33,5.311,73.46,4.469196917228304,47.72999954223633,b'SBab',2.0,29.3652,3.237268550137768,2.5016005339653735,1.7571819704956888,57.081,24.838527016713872,1.2869431159229865,0.9039785567877227,,,0.00010455266001366746,0.956,123.194,2.025154331937842,28.186,13.936460550392722,1.379
NGC1406,29.0,13458,NGC1406,0.0374816544353961,10.119131,20.0,LT,NGC1406,,10.81,0.223,17.16,1.184,36.12,,90.0,b'SBbc',4.400000095367432,,,,,,,,,3.433,,,,,,,,
NGC1411,13.6,13429,NGC1411,0.0204559061676263,10.364595,19.8,ET,NGC1411,,10.49,0.792,11.53,6.157,24.18,1.829232502056183,55.459999084472656,b'E-S0',-3.0,23.617800000000003,26.567001024412185,1.023804079973579,0.575836868802344,72.883,26.567001024412193,0.3317646090309126,0.18660044180398722,,,0.00023491560213755237,1.411,28.817,1.232234940064585,59.147,19.028537756586662,3.07
NGC1414,15.6,13543,NGC1414,0.0142173524945974,8.887664,21.847425,LT,NGC1414,,14.19,0.26,168.59,1.433,20.65,,90.0,b'SBbc',3.9000000953674316,,,,,,,,,1.146,,,,,,,,
NGC1415,21.6,13544,NGC1415,0.0311758797615766,10.471959,22.7,LT,NGC1415,,10.64,0.511,146.97,4.989,26.28,0.4896760578092586,77.61000061035156,b'S0-a',0.5,47.462399999999995,5.256767204792838,0.5537014563106797,0.45509708737864085,36.064,5.634407663324954,0.7287045252883763,0.5989352262644189,,,0.0009794243735280145,1.094,53.903,1.0497453063600641,34.355,4.92493154468648,1.116
NGC1421,39.6,13620,NGC1421,0.0295677781105041,10.222694,22.9,LT,NGC1421,,10.61,0.282,4.95,2.255,61.88,,90.0,b'Sbc ',4.099999904632568,,,,,,,,,,,,,,,,,
NGC1422,24.3,13569,NGC1422,0.0208842474967241,9.055101,12.71,LT,NGC1422,,13.11,0.201,65.67,1.412,26.41,,90.0,b'SBab',2.299999952316284,,,,,,,,,1.276,,,,,,,,
NGC1425,47.0,13602,NGC1425,0.0409089885652065,10.440048,21.9,LT,NGC1425,,10.18,0.529,131.37,4.936,110.69,1.0399332227591274,68.12999725341797,b'Sb  ',3.299999952316284,50.5197,3.651827280032261,2.191026470861862,0.9303301484371443,42.883,3.74088107815329,2.581209337033323,1.0960054100692582,0.702,0.5278195488721804,0.00027945781188959146,0.356,91.911,0.9155600153721338,46.838,1.445232362968583,1.33
NGC1427A,36.5,13500,NGC1427A,0.0188720356673002,9.095848,19.0,LT,NGC1427A,,13.41,0.568,97.73,0.734,41.99,0.8530054102250259,59.02000045776367,b'IB  ',9.899999618530273,47.1897,0.006713043910293113,0.8898128193228607,0.773473872476409,47.19,0.00671304391029311,0.8898071625344354,0.7734689552871371,2.126,3.0241820768136556,0.00032097520987156087,0.176,39.489,1.0037862673359992,47.012,0.0029815877955208974,0.703
NGC1433,67.5,13586,NGC1433,0.0517390854656696,10.693613,16.8,LT,NGC1433,,7.68,0.655,92.53,13.161,2616.97,142.04401284394962,67.44000244140625,b'SBa ',1.5,41.8923,4.284123796122697,62.46899788266578,1.6112746256471953,61.157,15.442201266643725,42.79101329365404,1.1037166636689177,0.85,0.4043767840152236,0.036640675957556,4.551,409.064,1.0251265546950954,59.658,8.517158058541966,2.102
NGC1436,41.6,13687,NGC1436,0.024763885885477,10.12127,19.0,LT,NGC1436,,11.25,0.651,150.25,0.891,47.72,1.1579362377592033,48.040000915527344,b'Sab ',2.0999999046325684,41.988600000000005,0.36379499291438544,1.13649895447812,0.9907451070052347,41.989,0.36379499291438533,1.1364881278430066,0.9907356688656553,,,8.912245503272093e-05,0.099,34.593,1.0264753336918788,40.906,0.13781782445244536,0.784
NGC1437B,23.4,13794,NGC1437B,0.0239231679588556,9.251877,19.0,,NGC1437B,,13.03,0.322,1.43,1.198,26.19,,90.0,b'Sd  ',8.300000190734863,,,,,,,,,0.774,,,,,,,,
NGC1438,27.0,13760,NGC1438,0.016975350677967,10.265438,31.48,LT,NGC1438,,11.96,0.429,61.48,1.376,32.05,4.574283356281064,70.26000213623047,b'Sa  ',1.0,30.0051,0.36981862838931195,1.068151747536252,0.8998470260055791,30.005,0.36981862838931207,1.0681553074487584,0.8998500249958341,0.875,1.1174968071519795,,,,0.9873313589996708,30.39,0.1939914680807161,0.783
NGC1448,42.2,13727,NGC1448,0.0668065175414085,10.399656,16.8,LT,NGC1448,,10.07,0.177,43.07,1.001,55.23,8.664701980710527,86.12999725341797,b'Sc  ',6.0,21429.0909,0.8090827822064227,0.0025773375201838355,0.001969285593911966,95.081,13.792803082998127,0.5808731502613561,0.4438321010506831,,,0.000295620424281149,0.435,158.384,0.9976077810070403,95.309,5.9966658742148695,0.869
NGC1452,20.8,13765,NGC1452,0.0199442971497774,10.512853,27.7,LT,NGC1452,,11.03,0.789,35.61,3.911,23.03,,46.47999954223633,b'S0-a',0.4000000059604645,,,,,,,,,,,,,,,,,
NGC1461,19.5,13881,NGC1461,0.0242001917213201,10.331934,21.0,ET,NGC1461,,10.84,0.461,156.27,3.612,22.39,,90.0,b'S0  ',-2.0,,,,,,,,,0.759,,,,,,,,
NGC1473,20.6,13853,NGC1473,0.012729718349874,8.86657,15.6,LT,NGC1473,,13.11,0.556,38.69,0.805,22.76,1.2150292416645208,68.12000274658203,b'IB  ',9.600000381469727,27.5049,0.05053988137294565,0.827488920156045,0.7489574584892147,27.505,0.05053988137294564,0.8274859116524269,0.7489547355026359,5.229,6.817470664928292,0.020292639995748686,0.273,22.298,0.982181116983288,28.004,0.022608894106898716,0.767
NGC1476,16.9,14001,NGC1476,0.0125261843204498,8.859567,20.691893,LT,NGC1476,,13.93,0.277,84.35,0.755,19.58,0.723177908614357,79.12000274658203,b'Sa  ',1.399999976158142,330.4539,0.10410366931432664,0.05925183512738085,0.05114177802107949,330.454,0.10410366931432664,0.05925181719694722,0.05114176254486252,3.814,0.8534347728798388,0.009809426594582057,0.351,24.242,2.9769557853771036,111.004,0.30079978896002835,4.469
NGC1482,5.8,14084,NGC1482,0.0205030646175146,10.1182,22.7,,NGC1482,,10.66,0.409,106.15,2.946,6.62,0.2666557358249989,63.20000076293945,b'S0-a',-0.800000011920929,22.3065,27.15824959354731,0.2967744827740793,0.2600138972945106,90.621,68.90589093277771,0.07305150020414694,0.06400282495227376,0.623,0.17856119231871598,0.00013241639962053594,0.709,23.892,1.2419960528479799,72.964,35.34413611609113,3.489
NGC1483,20.0,14022,NGC1483,0.0155890164896845,9.158831,16.8,LT,NGC1483,,12.84,0.735,156.59,0.799,22.62,0.4423594316721906,37.29999923706055,b'SBbc',4.0,20.782799999999998,0.21933815249778535,1.0884000230960218,0.962334237927517,20.783,0.21933815249778565,1.0883895491507483,0.9623249771447817,4.904,8.469775474956823,0.0054714782633703786,0.306,21.098,1.0437424668541584,19.912,0.07619390236768393,0.579
NGC1484,26.5,14071,NGC1484,0.0227414797991514,9.342667,19.0,LT,NGC1484,,13.04,0.21,78.76,1.337,34.7,0.3782783938763235,87.9000015258789,b'SBb ',3.4000000953674316,36.684900000000006,0.689980129237436,0.945893269437834,0.7223680587925821,157.312,11.737111741598723,0.2205807567127746,0.16845504475183073,,,0.0002966320782723668,0.295,48.498,1.3676212334602613,115.026,8.24477806114752,4.695
NGC1493,43.3,14163,NGC1493,0.0286958254873752,9.784079,16.8,LT,NGC1493,,11.24,0.858,77.39,1.321,53.12,,22.809999465942383,b'SBc ',6.0,,,,,,,,,0.927,,,,,,,,
NGC1494,44.7,14169,NGC1494,0.0292293187230825,9.507305,16.8,LT,NGC1494,,11.96,0.625,175.38,1.196,48.71,3.880935212208105,68.87000274658203,b'Scd ',7.0,48.2535,0.13635390073918693,1.0094604536458496,0.9263576735366347,48.254,0.13635390073918685,1.009449993782899,0.9263480747710036,0.785,0.8880090497737557,0.004600939002925081,0.573,49.042,1.0296822653265902,46.863,0.06543769186053115,0.884
NGC1495,27.1,14190,NGC1495,0.0184849686920642,9.490669,16.8,LT,NGC1495,,12.29,0.132,105.11,0.921,34.31,1.268892123340031,85.16000366210938,b'Sc  ',5.099999904632568,44.1423,0.32134615890187435,0.7772590010035726,0.613923606155547,44.142,0.32134615890187435,0.7772642834488696,0.6139277785329165,,,0.0009721384271801144,0.635,69.677,1.0077161903022556,43.804,0.16183200500814582,0.738
NGC1507,36.1,14409,NGC1507,0.0314643494784832,9.297685,11.0,,NGC1507,,12.16,0.205,10.99,0.928,44.79,,90.0,b'SBd ',8.5,,,,,,,,,4.044,,,,,,,,
NGC1510,8.2,14375,NGC1510,0.011010798625648,8.829319,16.8,ET,NGC1510,,13.28,0.902,70.46,3.152,10.91,0.3572118747363947,35.90999984741211,b'S0  ',-1.7999999523162842,479.28239999999994,0.04375487521103934,0.02276319764714916,0.017108911155510824,479.282,0.04375487521103937,0.022763216644897995,0.017108925434295465,0.507,0.6138014527845037,0.0746818025854326,0.828,10.166,37.52893273823506,12.771,0.06788288737046523,0.826
NGC1511,30.9,14236,NGC1511,0.030466228723526,9.806072,15.6,LT,NGC1511,,13.38,0.281,109.83,1.619,16.27,0.2706256560666644,73.12999725341797,b'Sab ',2.0,67.1391,7.280364155445518,0.24233270925585837,0.4602385197299338,31.798,7.280364155445517,0.5116674004654381,0.9717592301402604,,,0.03499606819350033,0.715,34.082,1.0292613452450314,30.894,4.602135462013321,0.447
NGC1511A,15.6,14255,NGC1511A,0.0154460966587066,9.438111,24.66,LT,NGC1511A,,13.38,0.281,109.83,1.619,16.27,,90.0,b'SBab',1.899999976158142,,,,,,,,,,,,,,,,,
NGC1511B,29.8,14279,NGC1511B,0.0116096418350934,8.265272999999999,16.649464000000002,LT,NGC1511B,,15.03,0.202,95.36,0.697,33.28,,90.0,b'SBcd',7.0,,,,,,,,,1.927,,,,,,,,
NGC1512,56.1,14391,NGC1512,0.0702778995037078,10.567812,16.8,LT,NGC1512,,9.58,0.591,48.92,4.886,103.53,5.105640207288656,68.2699966430664,b'Sa  ',1.2000000476837158,43.731,1.0707259191922278,2.3674281402208956,1.2828428346024559,56.398,16.94946098622944,1.8357033937373666,0.9947161246852725,,,0.13260929767673843,4.08,211.784,0.9929050544884773,56.801,7.3848479661442665,1.965
NGC1515,48.8,14397,NGC1515,0.0457950755953788,10.478795,18.0,LT,NGC1515,,10.16,0.459,11.9,2.524,51.52,,90.0,b'SABb',4.0,,,,,,,,,,,,,,,,,
NGC1518,41.6,14475,NGC1518,0.0288947355002164,9.209504,12.0,,NGC1518,,11.84,0.301,26.68,1.09,45.65,,90.0,b'SBd ',8.100000381469727,,,,,,,,,0.653,,,,,,,,
NGC1519,22.1,14514,NGC1519,0.0205503273755311,9.32932,18.2,LT,NGC1519,,12.85,0.253,104.9,0.977,26.95,1.644732425633697,74.0,b'SBb ',3.200000047683716,30.9888,0.4181975788137405,0.8696690417182982,0.7131608839322594,30.989,0.4181975788137405,0.8696634289586627,0.7131562812610927,1.602,2.592233009708738,0.003027806181475653,0.447,27.938,1.037705521883267,29.863,0.1706490223788182,0.618
NGC1532,96.8,14638,NGC1532,0.0939331278204917,11.06016,22.4,LT,NGC1532,,8.86,0.354,34.53,4.562,137.53,4.9430037821676525,83.76000213623047,b'SBb ',3.200000047683716,127.4355,24.907076041700158,1.0792126212868471,0.7595999544867795,137.218,24.90707604170016,1.0022737541721933,0.7054468072701833,5.761,3.6369949494949494,,,,0.9524794535761884,144.064,9.498212317557014,1.584
NGC1533,21.2,14582,NGC1533,0.0273412764072418,10.640173,21.4,ET,NGC1533,,9.89,0.811,160.43,6.596,49.87,3.053221724781639,64.79000091552734,b'E-S0',-2.5,7447.7664,1.772171769729398,0.006695967263420076,0.0028464909962804415,1024.946,1.9359548584626187,0.048656221888762924,0.020684016523797352,0.723,0.4389799635701275,0.0007572393247442479,1.755,41.465,29.72064025981558,34.486,3.1719443791596476,1.647
NGC1546,18.6,14723,NGC1546,0.0308190118521451,10.363015,18.0,,NGC1546,,10.51,0.411,147.03,1.653,23.09,0.5959967061228602,53.5,b'S0-a',-0.4000000059604645,23596.785900000003,7.313560767889262,0.0009785230962323559,0.0007882429445613607,18.464,7.313560767889255,1.250541594454073,1.00736568457539,0.952,1.3619456366237483,0.011016138016413548,5.063,384.071,1.0164042717163932,18.166,4.822994573139626,0.699
NGC1553,43.7,14765,NGC1553,0.0520977266132831,11.144728,18.5,ET,NGC1553,,8.58,0.649,151.92,3.481,53.39,2.519091304706835,56.93000030517578,b'S0  ',-2.299999952316284,0.12689999999999999,1.4750600579140658,420.7249802994484,344.36564223798274,0.127,1.4750600579140714,420.3937007874016,344.0944881889764,0.723,0.5692913385826771,0.0011012032254568182,1.361,34.552,0.003781900479437777,33.581,7.785268695376332,1.27
