RA_DEG,DEC_DEG,POSANG_DEG,INCL_DEG,PGC,w1re,w2re,w3re,w4re,nuvre,fuvre
229.66676330566406,22.087528228759766,,18.350000381469727,PGC54647,,,,,,
229.70001220703125,59.462398529052734,61.31999969482422,90.0,PGC54648,,,,,,
93.23474884033203,-43.620574951171875,111.0,40.36000061035156,PGC546609,28.749,12.387,8.823,5.547,15.027,
229.76492309570312,-23.820816040039062,23.420000076293945,90.0,PGC54670,,,,,,
229.7955780029297,-24.429697036743164,116.9800033569336,36.0,PGC54677,21.322,19.984,43.898,15.655,23.496,16.727
229.81256103515625,44.91624450683594,6.920000076293945,90.0,PGC54683,,,,,,
229.8232879638672,-41.23368453979492,7.0,41.06999969482422,PGC54685,46.828,41.2,,32.483,,
229.85516357421875,11.05444049835205,47.08000183105469,76.9800033569336,PGC54691,162.457,19.946,,20.821,58.128,55.372
229.9271240234375,-70.90992736816406,5.659999847412109,90.0,PGC54703,,,,,,
229.9986572265625,-23.924367904663086,176.64999389648438,45.220001220703125,PGC54716,18.016,17.846,15.561,18.947,,
230.12799072265625,-24.46940803527832,34.11000061035156,90.0,PGC54740,,,,,,
230.19149780273438,-18.348833084106445,160.39999389648438,70.4000015258789,PGC54754,26.251,26.408,19.957,31.79,27.005,38.116
230.19537353515625,-36.93366622924805,6.71999979019165,67.9800033569336,PGC54755,36.278,36.018,37.302,43.316,,
230.23092651367188,-2.577927827835083,172.55999755859375,74.93000030517578,PGC54761,26.176,25.425,,54.569,24.89,24.511
230.25106811523438,-38.32233428955078,61.0,65.66999816894531,PGC54765,35.304,21.822,98.292,,,
230.2982940673828,-23.658390045166016,54.04999923706055,39.38999938964844,PGC54776,40.646,39.326,37.077,37.354,37.203,38.248
230.3076629638672,-13.100610733032227,144.75,75.68000030517578,PGC54779,20.756,20.537,17.945,15.331,19.345,19.585
199.5543212890625,-43.505126953125,138.5,73.87000274658203,PGC547957,21.799,21.692,18.263,18.514,,
22.037235260009766,-42.03390884399414,17.170000076293945,90.0,PGC5480,,,,,,
230.38595581054688,-7.377058982849121,90.0,53.880001068115234,PGC54809,27.08,40.393,14.467,13.695,41.639,41.66
22.042343139648438,-1.3060804605484009,35.369998931884766,90.0,PGC5481,,,,,,
230.39979553222656,-12.093388557434082,18.0,59.209999084472656,PGC54811,27.424,55.357,26.285,24.531,25.764,51.053
230.38778686523438,-13.09172248840332,,44.279998779296875,PGC54816,,,,,,
230.3890380859375,-7.447666645050049,3.119999885559082,90.0,PGC54817,,,,,,
230.407958984375,-13.169249534606934,20.6299991607666,90.0,PGC54825,,,,,,
22.05402374267578,-1.9154832363128662,137.8000030517578,90.0,PGC5484,,,,,,
230.48533630371094,5.070631504058838,136.5399932861328,49.45000076293945,PGC54849,70.21,46.859,53.59,38.968,65.632,68.837
230.49363708496094,41.12531280517578,49.459999084472656,90.0,PGC54851,,,,,,
22.078168869018555,34.30866241455078,,25.670000076293945,PGC5489,,,,,,
230.75357055664062,4.5295209884643555,31.979999542236328,68.19999694824219,PGC54909,17.075,15.58,22.866,19.506,,
230.79949951171875,-32.405174255371094,146.0,47.09000015258789,PGC54930,31.316,19.233,12.3,12.638,15.762,14.602
230.8277587890625,-25.720460891723633,174.3300018310547,75.86000061035156,PGC54941,34.952,31.464,29.616,,32.297,27.838
230.8339080810547,-4.151679039001465,14.140000343322754,54.45000076293945,PGC54944,19.621,31.266,17.551,16.882,18.451,19.709
230.85333251953125,-37.377254486083984,69.2300033569336,90.0,PGC54949,,,,,,
230.92913818359375,-25.4648380279541,14.399999618530273,90.0,PGC54969,,,,,,
230.9357147216797,-26.277393341064453,60.150001525878906,43.04999923706055,PGC54975,29.208,21.78,25.881,,25.507,19.35
230.96533203125,58.052974700927734,,23.219999313354492,PGC54976,,,,,,
0.15591900050640106,33.600948333740234,11.0,75.66999816894531,PGC55,24.781,20.659,36.191,,23.075,23.184
231.27024841308594,66.25535583496094,35.970001220703125,78.18000030517578,PGC55037,28.277,31.268,44.501,52.623,30.393,29.57
231.27418518066406,37.96017074584961,71.5,79.66000366210938,PGC55040,34.543,83.803,16.952,17.793,41.438,39.152
231.318603515625,53.407081604003906,80.0999984741211,77.48999786376953,PGC55047,25.407,25.652,25.132,36.033,32.275,31.915
231.39208984375,18.277315139770508,55.38999938964844,90.0,PGC55057,,,,,,
231.48959350585938,-37.15542221069336,122.05999755859375,78.68000030517578,PGC55071,23.092,23.018,22.868,29.056,,
231.51199340820312,18.073644638061523,103.1500015258789,59.209999084472656,PGC55072,43.086,21.499,87.958,20.575,24.124,61.24
231.52561950683594,41.670692443847656,,24.40999984741211,PGC55076,,,,,,
231.52320861816406,9.204157829284668,111.41000366210938,81.66999816894531,PGC55078,26.695,29.074,35.894,29.111,38.7,39.366
231.5330810546875,41.67605972290039,173.27999877929688,70.44999694824219,PGC55080,47.775,18.247,,34.511,35.189,19.2
231.533447265625,-22.28252601623535,50.689998626708984,60.81999969482422,PGC55081,39.147,37.419,43.411,29.526,43.659,42.415
231.63072204589844,41.72523880004883,138.77000427246094,90.0,PGC55095,,,,,,
231.62521362304688,41.29088592529297,151.22000122070312,90.0,PGC55097,,,,,,
231.67283630371094,40.56459426879883,75.73999786376953,90.0,PGC55104,,,,,,
231.79144287109375,-12.134686470031738,44.0,39.599998474121094,PGC55122,34.889,42.337,21.528,17.831,22.131,28.88
231.824462890625,-36.880008697509766,5.0,57.2599983215332,PGC55131,27.473,28.34,23.209,23.659,,
231.89599609375,-64.17094421386719,82.44999694824219,38.33000183105469,PGC55146,53.025,57.058,34.378,36.067,41.364,
231.91561889648438,-73.94441986083984,157.0,52.599998474121094,PGC55147,62.427,56.738,29.01,37.203,,
231.98789978027344,34.966617584228516,128.74000549316406,68.94999694824219,PGC55161,15.272,14.779,15.137,13.998,16.709,16.786
232.00279235839844,64.76315307617188,148.1300048828125,69.08000183105469,PGC55165,30.01,30.372,29.342,27.994,28.657,27.951
232.01748657226562,55.54583740234375,0.9200000166893005,90.0,PGC55169,,,,,,
232.0177459716797,12.003608703613281,7.46999979019165,70.12999725341797,PGC55170,15.038,9.918,21.196,11.122,,21.36
232.0531768798828,42.9299201965332,4.929999828338623,68.6500015258789,PGC55178,16.135,15.983,14.999,14.372,16.528,16.703
22.202917098999023,34.34583282470703,124.12000274658203,90.0,PGC5518,,,,,,
232.06968688964844,42.94414138793945,36.619998931884766,70.33000183105469,PGC55183,10.997,11.281,8.23,8.653,28.347,123.918
232.23097229003906,-42.78359603881836,55.59000015258789,55.66999816894531,PGC55209,66.424,114.718,,,,
232.31097412109375,52.86392593383789,29.020000457763672,90.0,PGC55216,,,,,,
232.34632873535156,-12.245972633361816,55.66999816894531,86.80000305175781,PGC55224,43.107,37.773,17.908,106.057,,
232.37107849121094,26.007343292236328,154.66000366210938,75.30000305175781,PGC55227,20.233,19.801,17.888,21.27,,
232.36195373535156,-42.89083480834961,148.64999389648438,65.9000015258789,PGC55228,26.107,22.673,10.549,25.238,,
232.4609832763672,42.62897491455078,125.9000015258789,83.2699966430664,PGC55247,24.69,24.877,52.16,91.871,40.322,39.476
232.4815216064453,-70.58500671386719,151.38999938964844,79.94000244140625,PGC55252,28.075,27.834,44.038,42.447,,
232.5034942626953,12.989304542541504,,19.299999237060547,PGC55255,,,,,,
232.5349578857422,-38.650943756103516,174.13999938964844,80.11000061035156,PGC55256,63.445,63.376,25.141,23.876,,
232.62991333007812,14.710526466369629,128.7899932861328,43.2599983215332,PGC55269,26.042,15.212,8.489,7.999,7.859,19.987
22.221981048583984,13.793601036071777,152.77000427246094,76.91999816894531,PGC5527,17.278,14.69,17.265,17.53,30.375,30.827
232.6524658203125,42.71715545654297,45.2400016784668,47.25,PGC55274,42.705,43.2,25.739,,20.554,21.342
199.07101440429688,-43.13318634033203,140.5,52.04999923706055,PGC552752,16.884,16.23,27.329,8.579,,
232.6921844482422,-2.8294501304626465,175.27000427246094,57.91999816894531,PGC55281,16.216,15.679,17.726,14.27,21.86,22.877
232.69712829589844,23.066102981567383,,20.739999771118164,PGC55282,,,,,,
232.77049255371094,55.73799514770508,110.23999786376953,58.599998474121094,PGC55286,22.461,41.338,30.64,44.454,16.766,20.273
232.84210205078125,-87.43779754638672,1.7100000381469727,90.0,PGC55293,,,,,,
199.98365783691406,-43.1139030456543,91.66999816894531,70.62000274658203,PGC553045,100.055,91.395,12.76,5.44,69.867,
232.87832641601562,40.4300651550293,37.84000015258789,63.33000183105469,PGC55305,73.809,67.693,42.942,41.401,,
200.1782989501953,-43.10264587402344,12.0,52.599998474121094,PGC553224,23.083,18.913,15.202,32.137,14.383,19.075
232.9705047607422,45.430721282958984,52.81999969482422,55.349998474121094,PGC55327,44.759,53.746,32.089,,,
232.98947143554688,-24.772619247436523,111.18000030517578,90.0,PGC55328,,,,,,
22.219894409179688,-2.2252166271209717,164.0,76.69999694824219,PGC5533,84.1,60.069,34.477,28.684,27.115,29.755
233.01136779785156,-27.63054656982422,139.47999572753906,78.68000030517578,PGC55335,33.585,31.291,22.47,21.754,27.731,31.437
233.0210418701172,-27.65427017211914,9.1899995803833,69.51000213623047,PGC55339,27.767,27.089,18.249,15.679,19.806,28.859
22.232484817504883,-1.8192611932754517,81.98999786376953,77.31999969482422,PGC5534,21.981,47.984,25.918,18.058,22.946,23.051
233.0675506591797,-35.76174545288086,79.0,81.06999969482422,PGC55345,24.928,27.929,44.605,26.1,22.081,23.83
22.240310668945312,-51.59870910644531,,38.56999969482422,PGC5535,,,,,,
233.2164764404297,41.19145965576172,101.7300033569336,90.0,PGC55377,,,,,,
233.25857543945312,36.473934173583984,149.11000061035156,56.11000061035156,PGC55385,14.293,25.32,22.869,12.433,13.224,
233.27340698242188,-1.6282532215118408,153.44000244140625,68.44999694824219,PGC55388,20.572,21.373,20.14,21.357,24.666,24.313
22.244325637817383,-0.9489578008651733,166.33999633789062,51.529998779296875,PGC5539,13.681,24.915,17.108,35.383,25.088,25.356
22.24816131591797,-0.5619152188301086,59.689998626708984,90.0,PGC5540,,,,,,
233.3660888671875,56.559722900390625,58.40999984741211,39.27000045776367,PGC55419,13.647,13.674,18.392,30.84,198.014,122.367
233.39535522460938,-78.12384796142578,177.3000030517578,39.91999816894531,PGC55427,,,,9.63,176.064,
233.42942810058594,15.007223129272461,4.130000114440918,84.5999984741211,PGC55435,41.702,39.54,36.993,35.546,71.871,71.565
233.45977783203125,-24.322647094726562,35.70000076293945,74.05000305175781,PGC55445,28.745,,22.824,24.007,24.324,226.205
233.49021911621094,57.36222457885742,59.119998931884766,60.27000045776367,PGC55453,40.351,78.469,60.777,21.212,18.162,19.862
233.50953674316406,56.685760498046875,51.88999938964844,90.0,PGC55459,,,,,,
233.5289306640625,18.64925193786621,77.4000015258789,90.0,PGC55461,,,,,,
233.53260803222656,14.395631790161133,177.8300018310547,42.9900016784668,PGC55464,19.353,19.647,17.756,21.578,20.724,22.18
233.61224365234375,12.2703275680542,177.88999938964844,90.0,PGC55475,,,,,,
233.63497924804688,15.193793296813965,,43.939998626708984,PGC55480,,,,,,
233.64637756347656,15.199222564697266,19.170000076293945,63.560001373291016,PGC55482,13.513,21.728,30.101,,86.85,33.82
233.68690490722656,31.053348541259766,23.969999313354492,53.06999969482422,PGC55493,22.074,22.691,22.013,,,
233.7047882080078,28.655309677124023,,22.360000610351562,PGC55494,,,,,,
233.73873901367188,23.502857208251953,96.45999908447266,56.97999954223633,PGC55497,12.727,10.832,9.594,15.234,21.128,24.228
233.74391174316406,11.750277519226074,,0.0,PGC55501,,,,,,
233.76913452148438,-38.692543029785156,,49.27000045776367,PGC55504,,,,,,
22.294750213623047,19.71263885498047,118.0,52.2400016784668,PGC5551,30.056,18.357,10.749,10.147,20.279,20.711
233.81597900390625,30.86422348022461,103.13999938964844,71.83000183105469,PGC55515,17.813,17.934,19.066,17.616,,
233.8295135498047,20.842391967773438,53.34000015258789,57.93000030517578,PGC55518,47.325,65.909,32.896,15.179,20.502,21.575
233.84674072265625,12.04757022857666,,17.520000457763672,PGC55520,,,,,,
233.90371704101562,56.4616813659668,132.19000244140625,73.19000244140625,PGC55529,18.359,18.834,21.458,30.36,33.809,34.791
233.91522216796875,12.606377601623535,169.97999572753906,90.0,PGC55532,,,,,,
233.96617126464844,-37.35994338989258,61.0,27.559999465942383,PGC55546,22.607,21.238,14.102,10.023,15.935,55.348
233.96714782714844,39.768959045410156,87.87999725341797,90.0,PGC55552,,,,,,
234.03079223632812,59.56671905517578,,16.790000915527344,PGC55561,,,,,,
234.01536560058594,39.83147048950195,163.1699981689453,67.7699966430664,PGC55565,63.457,17.675,16.594,15.866,14.9,15.288
234.11569213867188,22.500497817993164,122.05999755859375,37.45000076293945,PGC55578,36.44,31.282,26.138,15.416,65.836,16.203
234.10848999023438,-66.86035919189453,14.989999771118164,48.16999816894531,PGC55582,77.306,73.188,44.724,43.587,46.443,
234.13296508789062,16.440288543701172,6.989999771118164,56.41999816894531,PGC55587,19.0,17.813,14.642,14.657,19.334,19.214
234.1320037841797,16.607805252075195,106.33000183105469,51.439998626708984,PGC55588,,128.862,21.893,22.554,33.444,38.346
234.15101623535156,17.338367462158203,96.54000091552734,67.4800033569336,PGC55597,28.64,30.462,34.079,17.102,15.304,15.147
234.17567443847656,43.539337158203125,162.8699951171875,51.560001373291016,PGC55601,19.885,32.467,17.451,17.537,21.333,21.077
234.18667602539062,-71.42312622070312,179.5,50.52000045776367,PGC55606,15.781,16.321,17.45,18.864,,
234.18746948242188,44.23676300048828,166.30999755859375,67.55000305175781,PGC55607,34.481,33.769,23.4,33.268,31.552,30.644
234.34547424316406,20.549776077270508,15.609999656677246,90.0,PGC55629,,,,,,
234.35923767089844,45.01813507080078,147.57000732421875,62.22999954223633,PGC55630,21.049,20.714,21.26,22.027,15.881,16.5
234.40090942382812,5.974014759063721,147.0,42.02000045776367,PGC55637,58.868,61.249,43.357,54.051,69.53,65.518
234.42947387695312,-1.7526437044143677,152.1199951171875,90.0,PGC55640,,,,,,
234.4723358154297,59.392086029052734,139.4499969482422,90.0,PGC55647,,,,,,
234.4705352783203,-1.7352463006973267,178.80999755859375,55.119998931884766,PGC55648,23.602,29.766,8.781,53.354,,
234.56655883789062,-44.411170959472656,138.38999938964844,39.099998474121094,PGC55658,38.502,34.157,30.013,28.801,,
234.5913543701172,12.960667610168457,165.0,75.01000213623047,PGC55660,32.955,29.518,,,,
234.6248016357422,12.186609268188477,87.55000305175781,47.90999984741211,PGC55665,77.33,,29.421,29.925,,
234.6465606689453,-1.5480009317398071,67.48999786376953,30.90999984741211,PGC55669,26.574,26.993,22.273,,18.105,18.062
234.6658477783203,59.35586929321289,110.0,90.0,PGC55674,,,,,,
234.71539306640625,12.08061695098877,153.24000549316406,59.47999954223633,PGC55683,25.93,44.637,17.932,54.351,,
234.76007080078125,31.759910583496094,111.33000183105469,56.31999969482422,PGC55694,12.375,12.29,11.924,11.109,,
234.7644805908203,-25.97543716430664,123.0,47.869998931884766,PGC55695,37.379,22.163,12.048,12.044,,
234.83348083496094,15.384363174438477,128.8699951171875,53.91999816894531,PGC55710,18.875,19.53,,,19.708,22.732
22.424867630004883,32.80947494506836,102.0,78.44999694824219,PGC5572,29.404,28.714,30.931,23.636,21.13,20.403
234.90447998046875,59.33198547363281,14.75,63.290000915527344,PGC55725,53.894,54.182,62.418,58.691,79.492,85.99
234.90899658203125,-41.17829895019531,,34.20000076293945,PGC55728,,,,,,
234.96951293945312,-44.59422302246094,46.59000015258789,60.04999923706055,PGC55737,21.046,20.592,16.646,15.826,,
234.99147033691406,21.47067642211914,171.0,84.7699966430664,PGC55739,15.542,19.658,54.05,16.666,34.268,116.09
234.98915100097656,58.07952880859375,,76.41999816894531,PGC55740,,,,,,
235.01437377929688,13.976075172424316,174.24000549316406,90.0,PGC55744,,,,,,
235.02818298339844,20.68058967590332,,22.43000030517578,PGC55750,,,,,,
235.06454467773438,-8.600900650024414,137.6699981689453,90.0,PGC55757,,,,,,
235.1083984375,-29.10650634765625,104.5,82.29000091552734,PGC55766,106.876,76.313,78.128,17.183,,
235.154296875,26.348773956298828,152.6300048828125,54.849998474121094,PGC55771,14.761,17.159,12.615,13.77,,
235.3002471923828,15.5731782913208,131.25,75.44000244140625,PGC55793,25.237,25.055,19.369,18.177,24.668,24.995
235.35366821289062,11.98499584197998,12.069999694824219,66.69000244140625,PGC55796,10.29,,15.753,12.13,,18.021
235.37107849121094,-81.6336669921875,165.8699951171875,67.27999877929688,PGC55799,42.958,41.004,37.926,30.965,,
235.37673950195312,15.787675857543945,14.489999771118164,76.43000030517578,PGC55800,21.251,20.931,22.509,22.082,32.147,35.828
235.38674926757812,59.755287170410156,,22.059999465942383,PGC55802,,,,,,
235.44960021972656,67.25379943847656,148.0,60.33000183105469,PGC55809,34.654,35.478,34.261,57.91,25.416,24.35
22.448387145996094,-6.980012893676758,109.58999633789062,84.47000122070312,PGC5581,25.863,32.96,23.528,76.421,98.714,45.808
235.49818420410156,0.712947428226471,79.52999877929688,90.0,PGC55821,,,,,,
235.56448364257812,39.983726501464844,59.810001373291016,36.56999969482422,PGC55829,18.761,28.288,11.821,11.525,13.108,13.226
235.58074951171875,0.47463521361351013,125.0,90.0,PGC55833,,,,,,
235.64291381835938,2.0143637657165527,171.32000732421875,76.66000366210938,PGC55841,22.866,12.25,124.812,,67.083,23.488
235.65379333496094,-38.700904846191406,18.75,73.33999633789062,PGC55842,52.053,61.124,28.758,33.769,20.594,27.61
235.722412109375,14.23029613494873,144.10000610351562,80.87000274658203,PGC55853,39.498,40.874,36.229,37.297,51.53,52.681
235.7753143310547,15.770463943481445,53.040000915527344,71.41000366210938,PGC55860,,,110.476,6.687,,
235.8168182373047,9.723997116088867,105.20999908447266,90.0,PGC55865,,,,,,
235.84976196289062,14.435737609863281,70.26000213623047,80.58999633789062,PGC55867,29.713,31.11,34.567,33.297,,
22.483518600463867,32.50105667114258,,22.65999984741211,PGC5587,,,,,,
235.9180450439453,53.573463439941406,131.8300018310547,70.12000274658203,PGC55877,13.57,14.137,13.317,14.316,14.479,14.164
235.98216247558594,81.80964660644531,153.60000610351562,78.30000305175781,PGC55887,60.004,54.599,38.939,59.163,54.411,53.897
22.499374389648438,40.973777770996094,52.84000015258789,44.90999984741211,PGC5589,36.943,22.564,22.309,20.476,,
236.0220489501953,-41.24797058105469,112.0,67.6500015258789,PGC55899,29.76,28.753,26.539,25.572,,
236.07337951660156,-28.307083129882812,45.16999816894531,90.0,PGC55909,,,,,,
236.22219848632812,57.36143493652344,93.5,73.04000091552734,PGC55925,65.209,24.284,39.045,,29.204,29.604
236.19024658203125,46.07819747924805,4.670000076293945,75.7699966430664,PGC55927,25.479,24.442,23.556,29.854,30.45,31.875
236.20616149902344,3.956378221511841,123.66999816894531,86.08999633789062,PGC55930,30.28,31.873,20.554,,178.586,
236.25144958496094,2.468006134033203,108.70999908447266,27.399999618530273,PGC55940,28.004,16.889,26.039,18.098,17.328,17.696
236.3260955810547,57.40979766845703,7.849999904632568,80.52999877929688,PGC55946,32.535,78.392,45.711,29.761,69.377,20.667
236.2970733642578,-66.29222106933594,11.0,90.0,PGC55948,,,,,,
236.3099822998047,0.7722229957580566,95.44999694824219,42.5,PGC55949,22.552,22.834,16.292,16.123,24.696,25.122
236.3946075439453,17.700088500976562,62.9900016784668,90.0,PGC55964,,,,,,
236.4137725830078,28.08852195739746,172.10000610351562,83.08999633789062,PGC55967,14.669,17.113,46.933,,37.719,38.622
236.4134521484375,21.01957893371582,34.150001525878906,85.20999908447266,PGC55968,,,,,,
236.43545532226562,20.560440063476562,,21.639999389648438,PGC55973,,,,,,
236.43341064453125,12.51045036315918,,22.799999237060547,PGC55975,,,,,,
236.44125366210938,2.4098358154296875,79.22000122070312,70.3499984741211,PGC55976,17.532,16.489,16.669,16.162,16.273,15.541
236.5054168701172,2.7142534255981445,172.8800048828125,54.11000061035156,PGC55985,15.721,25.826,20.536,38.151,13.877,15.331
236.50582885742188,-63.31222152709961,41.66999816894531,81.9000015258789,PGC55986,64.676,65.702,50.848,28.882,,
236.51576232910156,3.227552890777588,31.5,81.44000244140625,PGC55987,25.062,139.099,38.162,,22.407,25.228
236.5404815673828,6.898448944091797,89.2300033569336,69.05999755859375,PGC55989,26.348,25.979,21.541,28.863,,
236.55606079101562,2.452862501144409,52.970001220703125,73.23999786376953,PGC55992,23.417,18.688,22.229,13.001,17.432,18.037
236.56817626953125,2.4155397415161133,107.0199966430664,57.5099983215332,PGC55993,,41.275,77.369,10.962,22.25,15.034
22.5311336517334,25.86324119567871,175.64999389648438,55.34000015258789,PGC5600,25.63,26.705,65.588,17.772,,
236.60025024414062,2.844036340713501,82.0,90.0,PGC56001,,,,,,
236.6096954345703,-32.62925338745117,167.58999633789062,90.0,PGC56002,,,,,,
236.60670471191406,4.427505016326904,125.06999969482422,90.0,PGC56005,,,,,,
236.6279754638672,45.99829864501953,134.5399932861328,28.170000076293945,PGC56006,33.773,24.959,9.447,12.618,,
236.62754821777344,-68.02424621582031,123.0,90.0,PGC56007,,,,,,
236.64266967773438,33.223236083984375,,23.3799991607666,PGC56010,,,,,,
236.67897033691406,-28.732269287109375,13.260000228881836,40.70000076293945,PGC56013,24.769,38.421,17.883,20.26,,
236.72216796875,17.872678756713867,93.31999969482422,62.45000076293945,PGC56020,72.421,50.472,39.907,,,
236.74534606933594,17.88422393798828,1.1200000047683716,66.23999786376953,PGC56023,52.335,,18.019,62.866,66.045,29.907
236.74459838867188,-75.78746032714844,37.72999954223633,41.439998626708984,PGC56024,32.526,30.281,22.476,26.49,,
236.80165100097656,-28.773963928222656,74.22000122070312,83.29000091552734,PGC56033,51.289,54.069,,57.394,,
236.8338165283203,-28.765275955200195,46.119998931884766,90.0,PGC56041,,,,,,
237.06585693359375,21.024721145629883,,32.650001525878906,PGC56071,,,,,,
237.0557098388672,-24.885984420776367,51.970001220703125,41.869998931884766,PGC56074,29.733,26.036,17.33,9.989,,
237.0621337890625,-78.17864990234375,62.040000915527344,83.73999786376953,PGC56077,27.961,27.615,28.85,27.425,51.997,
237.06610107421875,-75.6727294921875,89.80000305175781,50.33000183105469,PGC56078,31.083,31.484,32.535,,,
237.17213439941406,21.869524002075195,150.0399932861328,90.0,PGC56094,,,,,,
237.2425079345703,18.10361099243164,114.86000061035156,90.0,PGC56105,,,,,,
237.21417236328125,-67.32324981689453,139.0,74.47000122070312,PGC56106,28.406,26.615,23.574,24.223,30.971,
237.23797607421875,7.2223100662231445,169.86000061035156,84.19000244140625,PGC56108,79.835,39.763,79.984,16.356,41.962,42.657
237.25732421875,27.610048294067383,13.770000457763672,,PGC56110,,,,,,
237.25538635253906,5.188772201538086,172.77999877929688,75.51000213623047,PGC56111,52.136,52.192,55.115,25.348,,
237.3193817138672,21.831363677978516,142.42999267578125,62.150001525878906,PGC56121,17.894,16.983,15.117,20.777,,
237.33294677734375,-28.903593063354492,155.7899932861328,75.02999877929688,PGC56126,37.902,34.596,14.444,11.995,,
237.34417724609375,18.558639526367188,95.0,49.400001525878906,PGC56128,10.599,10.976,12.107,6.653,11.291,43.265
237.35684204101562,19.03204917907715,101.05999755859375,30.639999389648438,PGC56130,,119.792,81.582,,19.95,7.82
237.40452575683594,-40.32640838623047,40.9900016784668,60.61000061035156,PGC56137,30.296,27.715,19.227,13.081,32.263,
237.43707275390625,18.526905059814453,153.14999389648438,64.91000366210938,PGC56139,16.454,14.719,32.009,45.18,18.147,32.794
237.4456329345703,12.399316787719727,,18.979999542236328,PGC56141,,,,,,
237.4564666748047,-29.38680648803711,158.63999938964844,30.729999542236328,PGC56145,62.76,46.749,9.399,41.479,,
22.603153228759766,-33.036075592041016,155.6199951171875,44.5,PGC5615,11.329,24.134,11.22,27.429,27.476,37.62
237.5946502685547,18.939247131347656,95.4800033569336,38.86000061035156,PGC56166,22.478,22.267,20.085,,22.815,23.955
22.61891746520996,-22.667194366455078,113.30000305175781,54.310001373291016,PGC5619,50.35,48.979,43.18,42.568,66.12,67.801
237.75653076171875,10.030564308166504,14.550000190734863,90.0,PGC56193,,,,,,
237.7582244873047,-29.442665100097656,31.510000228881836,68.08999633789062,PGC56196,185.522,95.524,82.62,10.578,,
237.8009033203125,-74.70255279541016,109.70999908447266,53.31999969482422,PGC56208,21.472,24.112,46.865,38.112,,
237.811279296875,16.32774543762207,,25.809999465942383,PGC56210,,,,,,
237.85523986816406,62.310035705566406,28.0,65.70999908447266,PGC56219,51.638,51.862,46.56,46.316,69.789,77.955
237.866943359375,64.12584686279297,165.0,79.83000183105469,PGC56228,36.938,38.609,27.771,36.138,,
237.93637084960938,12.742341041564941,79.80000305175781,69.19999694824219,PGC56241,57.605,66.209,24.111,74.157,18.794,17.881
238.1525421142578,-38.850242614746094,31.5,81.02999877929688,PGC56278,30.141,30.276,28.109,27.289,,
238.22018432617188,40.646728515625,173.97999572753906,61.470001220703125,PGC56287,23.362,46.017,19.258,,18.548,24.234
238.23345947265625,21.100481033325195,94.4800033569336,41.439998626708984,PGC56289,34.993,18.994,22.136,21.91,27.257,28.319
238.29495239257812,-74.82513427734375,139.00999450683594,73.18000030517578,PGC56305,25.991,25.893,24.532,23.067,38.1,
238.34658813476562,11.959147453308105,52.599998474121094,40.459999084472656,PGC56309,15.391,29.177,21.572,25.69,23.764,25.567
22.6825008392334,-51.14188766479492,12.479999542236328,70.25,PGC5631,25.061,23.42,22.206,22.897,32.332,32.856
238.44012451171875,23.143491744995117,174.88999938964844,90.0,PGC56320,,,,,,
238.5120391845703,23.13121223449707,27.280000686645508,74.63999938964844,PGC56326,15.418,91.451,16.706,30.542,127.421,154.638
238.55368041992188,-38.845340728759766,59.0,38.59000015258789,PGC56333,76.301,59.151,24.091,51.076,,
238.5579376220703,14.60117244720459,164.41000366210938,47.119998931884766,PGC56334,25.83,25.128,25.255,23.544,31.971,34.431
162.46165466308594,-42.46192932128906,43.0,50.90999984741211,PGC563353,45.187,43.897,,32.085,,
238.57994079589844,0.5430417060852051,100.08999633789062,90.0,PGC56337,,,,,,
22.694334030151367,21.44041633605957,,22.040000915527344,PGC5634,,,,,,
238.6718292236328,16.61720848083496,177.39999389648438,66.95999908447266,PGC56352,13.684,18.791,13.41,12.439,,
238.65911865234375,79.17350006103516,159.0,66.33000183105469,PGC56357,36.531,24.871,13.86,52.346,,
238.6980438232422,78.98516845703125,0.8600000143051147,90.0,PGC56363,,,,,,
192.2017059326172,-42.435203552246094,78.33999633789062,86.86000061035156,PGC563744,,,,,,
238.78555297851562,-32.00761032104492,46.95000076293945,43.5099983215332,PGC56378,19.002,21.911,11.554,15.18,27.687,
22.705610275268555,41.25726318359375,120.0,33.08000183105469,PGC5638,9.933,9.973,10.37,9.796,9.907,9.89
238.8580780029297,78.9968032836914,157.6699981689453,53.79999923706055,PGC56388,17.445,20.512,16.177,16.631,15.111,16.001
238.93032836914062,47.8672981262207,123.86000061035156,48.20000076293945,PGC56398,21.249,17.987,18.589,115.489,25.643,146.296
1.8160830736160278,27.707931518554688,112.38999938964844,48.84000015258789,PGC564,115.836,,,11.516,41.826,
238.9508056640625,-68.86888122558594,0.0,52.65999984741211,PGC56404,60.251,40.207,70.965,154.82,,
238.98072814941406,17.16373634338379,135.08999633789062,40.0,PGC56409,38.24,23.053,43.081,45.616,26.321,27.602
238.9890899658203,5.931833267211914,20.0,41.2400016784668,PGC56413,17.133,16.355,13.469,17.635,9.968,10.36
22.73027801513672,17.188459396362305,41.66999816894531,90.0,PGC5643,,,,,,
239.09820556640625,16.52338409423828,36.91999816894531,53.400001525878906,PGC56437,48.043,46.414,9.916,30.529,,
239.1404571533203,21.289133071899414,40.9900016784668,56.970001220703125,PGC56441,41.979,13.059,78.877,,15.929,23.503
