col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,re_des,re,ratio,ratio2,nummasked,R25_arcsec,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo
NGC1292,31.9,12285,NGC1292,0.0244241114705801,9.667924,19.0,LT,27.480856542913187,27.480856542913187,1.1608080683433584,4.062571792192393,1175.0,87.92680129408836,NGC1292,,11.94,0.445,10.9,1.25,35.2,3.20202702832898
NGC1297,22.4,12373,NGC1297,0.0199902728199958,10.419678,28.6,ET,29.8609728087853,29.8609728087853,0.7501430091858818,0.9824295689144258,1669.0,71.96498215198488,NGC1297,,11.05,0.881,9.85,5.563,55.03,1.7239508666250276
NGC1299,12.5,12466,NGC1299,0.0100419661030173,9.813029,30.9,LT,8.8212738148931,8.8212738148931,1.4170289078767793,0.3708808759771362,271.0,36.15107797086228,NGC1299,,12.52,0.485,44.55,1.155,14.23,0.3015791351516942
NGC1300,71.9,12412,NGC1300,0.0496385097503662,10.843147,26.1,LT,fit fail,,,0.6914822146904558,6266.0,178.6986351013183,NGC1300,Fit fails,,,,,,
NGC1302,29.9,12431,NGC1302,0.0355482921004295,10.585279,20.0,LT,All NaN,,,,,127.9738515615462,NGC1302,,9.82,0.827,173.97,6.846,87.63,
NGC1306,8.3,12559,NGC1306,0.0091583831235766,9.058219,19.0,LT,7.7513531162646085,7.7513531162646085,1.070780788270911,0.46357790841251345,242.0,32.97017924487576,NGC1306,,12.89,0.721,95.6,1.6,8.86,0.35346818145738973
NGC1309,21.4,12626,NGC1309,0.0198984276503324,10.048837,24.1,LT,All NaN,,,,,71.63433954119664,NGC1309,,11.33,0.891,7.95,1.504,23.17,
NGC1310,23.6,12569,NGC1310,0.0176124107092618,9.606586,19.0,LT,31.02787187177734,31.02787187177734,0.7606064669058512,0.6806846044086041,1227.0,63.404678553342485,NGC1310,,12.22,0.826,101.7,1.223,25.86,0.5327634343222307
NGC1311,45.5,12460,NGC1311,0.0266574583947658,8.169618,5.57,,Bad Decomp,,,,,95.96685022115688,NGC1311,,12.99,0.329,39.71,1.168,43.19,
NGC1313,142.2,12286,NGC1313,0.09221863001585,9.26051,4.25,LT,71.58592094627508,71.58592094627508,1.9864241197193016,0.5956585567291232,37602.0,331.98706805706,NGC1313,,9.29,0.742,16.65,1.642,149.91,0.44853915129225874
NGC1316C,12.6,12769,NGC1316C,0.0122410533949732,9.286834,19.0,ET,Bad Decomp,,,,,44.06779222190352,NGC1316C,,13.45,0.352,85.9,1.248,15.16,
NGC1325,49.4,12737,NGC1325,0.035959918051958,10.424829,22.7,LT,60.57701429412585,60.57701429412585,0.8154908355196091,3.176761536122135,1880.0,129.4557049870488,NGC1325,,12.82,0.927,168.66,1.146,31.16,1.4312881646264566
NGC1325A,28.8,12754,NGC1325A,0.0158423203974962,9.584472,22.7,LT,All NaN,,,,,57.03235343098632,NGC1325A,,12.82,0.927,168.66,1.146,31.16,
NGC1326,20.4,12709,NGC1326,0.0356302447617054,10.615101,19.0,,10.068416845631443,10.068416845631443,2.026137804261779,0.5372578933001655,4122.0,128.26888114213943,NGC1326,,13.8,0.672,61.45,1.28,37.53,0.705997504746331
NGC1326A,29.5,12783,NGC1326A,0.0175314862281084,8.647344,16.1,,50.1118340777833,50.1118340777833,0.5886833029142432,1.434142334880793,877.0,63.11335042119023,NGC1326A,,13.8,0.672,61.45,1.28,37.53,1.303229099953418
NGC1326B,62.6,12788,NGC1326B,0.0322714745998382,9.015824,19.0,,103.17697079798776,103.17697079798776,0.6067245385849308,0.4701458867373342,1531.0,116.17730855941753,NGC1326B,,13.26,0.214,129.44,0.868,69.02,0.37025866159984944
NGC1332,23.0,12838,NGC1332,0.0442403703927993,10.978169,22.9,ET,23.71380904667177,23.71380904667177,0.9698990134707206,0.6258526242475331,6090.0,159.26533341407747,NGC1332,,9.54,0.456,115.1,4.052,32.19,0.625658260078512
NGC1337,58.7,12916,NGC1337,0.0411925539374351,9.454426,11.9,LT,65.67528517051618,65.67528517051618,0.8937913226808856,2.4889338140884787,1811.0,148.29319417476637,NGC1337,,11.55,0.277,149.23,1.386,65.77,1.9919344968678419
NGC1338,14.8,12956,NGC1338,0.010884759016335,9.946543,32.0,LT,All NaN,,,,,39.185132458806,NGC1338,,12.27,0.804,124.07,2.188,21.24,
NGC1339,9.3,12917,NGC1339,0.0167424399405717,10.15783,19.7,ET,10.056696750881963,10.056696750881963,0.9247569286788327,1.181361711192902,715.0,60.27278378605813,NGC1339,,11.09,0.7,174.66,5.734,16.76,1.5207083164049953
NGC1341,15.1,12911,NGC1341,0.0118527393788099,9.544176,19.0,LT,18.701464739914915,18.701464739914915,0.8074233868843312,1.3401583726547364,549.0,42.66986176371564,NGC1341,,12.12,0.679,138.27,1.541,19.16,1.214637389785466
NGC1345,12.2,12979,NGC1345,0.0111897094175219,9.091774,22.7,LT,11.569933523493422,11.569933523493422,1.0544572252923659,0.9925915608725622,548.0,40.28295390307884,NGC1345,,13.31,0.515,25.21,3.095,19.5,1.1332280700828434
NGC1347,20.3,12989,NGC1347,0.0118800653144717,9.261075,22.42849,LT,29.50605993083074,29.50605993083074,0.6879942644862802,4.099368516780455,679.0,42.76823513209812,NGC1347,,13.39,0.904,174.78,0.933,21.76,3.138714247893832
NGC1350,53.5,13059,NGC1350,0.0431339032948017,10.7276535,19.0,LT,fit fail,,,1.6014035124757098,4272.0,155.2820518612861,NGC1350,,9.05,0.608,19.64,7.799,210.08,4.491626834457906
NGC1351A,27.9,12952,NGC1351A,0.0207882858812809,9.507472,19.0,LT,35.50352779948731,35.50352779948731,0.7858374006541088,1.255086907783838,324.0,74.83782917261124,NGC1351A,,12.87,0.118,132.42,1.053,37.76,1.2133149420869873
NGC1353,34.3,13108,NGC1353,0.0303262509405612,10.384921,22.7,LT,46.326875250704475,46.326875250704475,0.7403909677564193,2.673356862523851,1613.0,109.17450338602032,NGC1353,,10.39,0.518,141.91,3.018,53.71,2.9901290521898387
NGC1357,34.0,13166,NGC1357,0.0280426274985075,10.540743,22.9,LT,32.301726724925004,32.301726724925004,1.052575309349161,0.4539318249513258,3100.0,100.953458994627,NGC1357,,9.85,0.791,78.43,6.607,169.1,1.612602344522462
NGC1359,31.5,13190,NGC1359,0.0121567863970994,9.631074,38.9,,23.664771418127973,23.664771418127973,1.3310925106113636,5.748254044210765,631.0,43.76443102955784,NGC1359,,12.4,0.424,88.92,3.587,73.5,9.58042340701794
NGC1365,67.2,13179,NGC1365,0.1001886874437332,10.748336,18.1,LT,80.06603460447897,80.06603460447897,0.8393072085056248,2.721199021047035,24779.0,360.6792747974395,NGC1365,,7.99,0.781,66.88,16.057,352.39,10.192637362104216
NGC1366,8.1,13197,NGC1366,0.0170537028461694,10.0866785,21.1,ET,Bad Decomp,,,,,61.393330246209835,NGC1366,,11.41,0.498,3.37,6.316,14.6,
NGC1367,41.0,13255,NGC1367,0.040627371519804,10.700559,22.7,LT,28.78723676634732,28.78723676634732,1.4242422894832882,4.234057558916382,5482.0,146.2585374712944,NGC1367,,9.69,0.702,120.63,5.613,115.55,8.523438169560766
NGC1385,31.4,13368,NGC1385,0.0283021070063114,10.177731,22.7,LT,42.68081827132904,42.68081827132904,0.735693486483436,0.4442980277201185,2635.0,101.88758522272104,NGC1385,,10.71,0.941,32.74,1.37,28.42,0.2872372599591849
NGC1386,16.9,13333,NGC1386,0.0299101565033197,10.080798,16.5,,Bad Decomp,,,,,107.67656341195091,NGC1386,,10.13,0.536,24.59,8.992,43.22,
NGC1389,13.9,13360,NGC1389,0.0214693434536457,10.297162,21.2,ET,18.032390819986578,18.032390819986578,0.77083511214684,2.3716576121342587,546.0,77.28963643312451,NGC1389,,11.04,0.649,27.54,3.494,16.12,1.9646002419118318
NGC1390,10.4,13386,NGC1390,0.0121009293943643,8.818085,14.914208,LT,Bad Decomp,,,,,43.56334581971148,NGC1390,,14.02,0.333,23.47,1.032,12.2,
NGC1398,51.6,13434,NGC1398,0.057918693870306,11.179972,22.7,LT,69.42639780916946,69.42639780916946,0.7432331451479246,4.394973935482884,12147.0,208.5072979331016,NGC1398,,8.81,0.962,41.33,5.311,73.46,4.469196917228304
NGC1406,29.0,13458,NGC1406,0.0374816544353961,10.119131,20.0,LT,Bad Decomp,,,,,134.93395596742596,NGC1406,,10.81,0.223,17.16,1.184,36.12,
NGC1411,13.6,13429,NGC1411,0.0204559061676263,10.364595,19.8,ET,7.509830796471182,7.509830796471182,1.8109595766645696,1.4403882067473004,1272.0,73.64126220345469,NGC1411,,10.49,0.792,11.53,6.157,24.18,1.829232502056183
NGC1414,15.6,13543,NGC1414,0.0142173524945974,8.887664,21.847425,LT,Bad Decomp,,,,,51.18246898055064,NGC1414,,14.19,0.26,168.59,1.433,20.65,
NGC1415,21.6,13544,NGC1415,0.0311758797615766,10.471959,22.7,LT,23.001185475185576,23.001185475185576,0.9390820322414591,0.5634628610407907,1118.0,112.23316714167576,NGC1415,,10.64,0.511,146.97,4.989,26.28,0.4896760578092586
NGC1421,39.6,13620,NGC1421,0.0295677781105041,10.222694,22.9,LT,Bad Decomp,,,,,106.44400119781476,NGC1421,,10.61,0.282,4.95,2.255,61.88,
NGC1422,24.3,13569,NGC1422,0.0208842474967241,9.055101,12.71,LT,Bad Decomp,,,,,75.18329098820676,NGC1422,,13.11,0.201,65.67,1.412,26.41,
NGC1425,47.0,13602,NGC1425,0.0409089885652065,10.440048,21.9,LT,75.37352583383873,75.37352583383873,0.6235611175150769,0.6181913999236659,3351.0,147.2723588347434,NGC1425,,10.18,0.529,131.37,4.936,110.69,1.0399332227591274
NGC1427A,36.5,13500,NGC1427A,0.0188720356673002,9.095848,19.0,LT,59.91510859729,59.91510859729,0.6091952573319865,1.0380704087282404,992.0,67.93932840228072,NGC1427A,,13.41,0.568,97.73,0.734,41.99,0.8530054102250259
NGC1433,67.5,13586,NGC1433,0.0517390854656696,10.693613,16.8,LT,fit fail,,,5.129275159345823,5530.0,186.26070767641056,NGC1433,,7.68,0.655,92.53,13.161,2616.97,142.04401284394962
NGC1436,41.6,13687,NGC1436,0.024763885885477,10.12127,19.0,LT,56.3893793047893,56.3893793047893,0.737727574108389,1.4132063387907794,2212.0,89.1499891877172,NGC1436,,11.25,0.651,150.25,0.891,47.72,1.1579362377592033
NGC1437B,23.4,13794,NGC1437B,0.0239231679588556,9.251877,19.0,,Bad Decomp,,,,,86.12340465188016,NGC1437B,,13.03,0.322,1.43,1.198,26.19,
NGC1438,27.0,13760,NGC1438,0.016975350677967,10.265438,31.48,LT,31.031967527817677,31.031967527817677,0.8700705160185753,5.394942616768305,522.0,61.111262440681195,NGC1438,,11.96,0.429,61.48,1.376,32.05,4.574283356281064
NGC1448,42.2,13727,NGC1448,0.0668065175414085,10.399656,16.8,LT,31.53661009769711,31.53661009769711,1.338127334208364,9.268705287350677,1607.0,240.5034631490706,NGC1448,,10.07,0.177,43.07,1.001,55.23,8.664701980710527
NGC1452,20.8,13765,NGC1452,0.0199442971497774,10.512853,27.7,LT,All NaN,,,,,71.79946973919863,NGC1452,,11.03,0.789,35.61,3.911,23.03,
NGC1461,19.5,13881,NGC1461,0.0242001917213201,10.331934,21.0,ET,Bad Decomp,,,,,87.12069019675236,NGC1461,,10.84,0.461,156.27,3.612,22.39,
NGC1473,20.6,13853,NGC1473,0.012729718349874,8.86657,15.6,LT,21.70935254004711,21.70935254004711,0.9488997869466308,1.539606473181229,329.0,45.8269860595464,NGC1473,,13.11,0.556,38.69,0.805,22.76,1.2150292416645208
NGC1476,16.9,14001,NGC1476,0.0125261843204498,8.859567,20.691893,LT,12.004904707794307,12.004904707794307,1.4077579465522538,0.8738707516759799,159.0,45.09426355361928,NGC1476,,13.93,0.277,84.35,0.755,19.58,0.723177908614357
NGC1482,5.8,14084,NGC1482,0.0205030646175146,10.1182,22.7,,9.200511574327194,9.200511574327194,0.6303997286611899,0.32707621977326146,1022.0,73.81103262305255,NGC1482,,10.66,0.409,106.15,2.946,6.62,0.2666557358249989
NGC1483,20.0,14022,NGC1483,0.0155890164896845,9.158831,16.8,LT,21.549316914423716,21.549316914423716,0.9281036646972923,0.5475713566234013,1040.0,56.1204593628642,NGC1483,,12.84,0.735,156.59,0.799,22.62,0.4423594316721906
NGC1484,26.5,14071,NGC1484,0.0227414797991514,9.342667,19.0,LT,10.281009815264586,10.281009815264586,2.5775678144625926,0.40444174100321617,104.0,81.86932727694504,NGC1484,,13.04,0.21,78.76,1.337,34.7,0.37827839387632356
NGC1493,43.3,14163,NGC1493,0.0286958254873752,9.784079,16.8,LT,All NaN,,,,,103.30497175455072,NGC1493,,11.24,0.858,77.39,1.321,53.12,
NGC1494,44.7,14169,NGC1494,0.0292293187230825,9.507305,16.8,LT,56.30561903645574,56.30561903645574,0.7938816900504807,4.986017770067403,1658.0,105.225547403097,NGC1494,,11.96,0.625,175.38,1.196,48.71,3.880935212208105
NGC1495,27.1,14190,NGC1495,0.0184849686920642,9.490669,16.8,LT,33.033825212811465,33.033825212811465,0.8203712354053943,1.4031409839557205,154.0,66.54588729143111,NGC1495,,12.29,0.132,105.11,0.921,34.31,1.268892123340031
NGC1507,36.1,14409,NGC1507,0.0314643494784832,9.297685,11.0,,Bad Decomp,,,,,113.27165812253952,NGC1507,,12.16,0.205,10.99,0.928,44.79,
NGC1510,8.2,14375,NGC1510,0.011010798625648,8.829319,16.8,ET,22.82155359136819,22.82155359136819,0.35930945573755724,0.37587463996093595,531.0,39.6388750523328,NGC1510,,13.28,0.902,70.46,3.152,10.91,0.35721187473639476
NGC1511,30.9,14236,NGC1511,0.030466228723526,9.806072,15.6,LT,41.82258063574636,41.82258063574636,0.7388353260436856,0.7195615169910204,1448.0,109.6784234046936,NGC1511,,13.38,0.281,109.83,1.619,16.27,0.27062565606666444
NGC1511A,15.6,14255,NGC1511A,0.0154460966587066,9.438111,24.66,LT,Bad Decomp,,,,,55.60594797134376,NGC1511A,,13.38,0.281,109.83,1.619,16.27,
NGC1511B,29.8,14279,NGC1511B,0.0116096418350934,8.265272999999999,16.649464000000002,LT,Bad Decomp,,,,,41.79471060633624,NGC1511B,,15.03,0.202,95.36,0.697,33.28,
NGC1512,56.1,14391,NGC1512,0.0702778995037078,10.567812,16.8,LT,148.83920180535273,148.83920180535273,0.3769168291655167,3.873244295184498,9844.0,253.00043821334808,NGC1512,,9.58,0.591,48.92,4.886,103.53,5.105640207288656
NGC1515,48.8,14397,NGC1515,0.0457950755953788,10.478795,18.0,LT,Bad Decomp,,,,,164.86227214336367,NGC1515,,10.16,0.459,11.9,2.524,51.52,
NGC1518,41.6,14475,NGC1518,0.0288947355002164,9.209504,12.0,,Bad Decomp,,,,,104.02104780077904,NGC1518,,11.84,0.301,26.68,1.09,45.65,
NGC1519,22.1,14514,NGC1519,0.0205503273755311,9.32932,18.2,LT,25.801592533732578,25.801592533732578,0.8565362766312515,1.888238265272972,631.0,73.98117855191195,NGC1519,,12.85,0.253,104.9,0.977,26.95,1.644732425633697
NGC1532,96.8,14638,NGC1532,0.0939331278204917,11.06016,22.4,LT,75.83989343735865,75.83989343735865,1.2763731014463215,4.870761816035484,5169.0,338.1592601537701,NGC1532,,8.86,0.354,34.53,4.562,137.53,4.9430037821676525
NGC1533,21.2,14582,NGC1533,0.0273412764072418,10.640173,21.4,ET,35.75677216788931,35.75677216788931,0.5928946802149624,1.8171169198219177,1714.0,98.42859506607049,NGC1533,,9.89,0.811,160.43,6.596,49.87,3.053221724781639
NGC1546,18.6,14723,NGC1546,0.0308190118521451,10.363015,18.0,,42.7377457017361,42.7377457017361,0.4352124730632301,0.6721418028340961,3044.0,110.94844266772236,NGC1546,,10.51,0.411,147.03,1.653,23.09,0.5959967061228602
NGC1553,43.7,14765,NGC1553,0.0520977266132831,11.144728,18.5,ET,47.097591717319006,47.097591717319006,0.9278606061704505,2.8866455520128143,7978.0,187.55181580781917,NGC1553,,8.58,0.649,151.92,3.481,53.39,2.519091304706835
NGC1556,13.3,14818,NGC1556,0.0127590605989098,8.892491999999999,16.8,LT,12.464606700639674,12.464606700639674,1.067021232151469,1.2294147123249128,253.0,45.93261815607528,NGC1556,,13.24,0.309,168.07,1.038,17.17,1.1336761874660986
NGC1559,40.9,14814,NGC1559,0.034899465739727,10.195674,19.8,LT,37.02526494093485,37.02526494093485,1.104651109593581,4.991912536831982,3258.0,125.6380766630172,NGC1559,,10.27,0.495,63.92,0.624,42.01,3.6624213355276205
NGC1566,50.0,14897,NGC1566,0.0602308139204978,10.674199,18.0,LT,45.5961406680012,45.5961406680012,1.0965840368829587,4.260603802499216,13097.0,216.83093011379208,NGC1566,,9.06,0.779,179.08,3.633,76.13,4.633710964060933
NGC1592,26.7,15292,NGC1592,0.0085274409502744,8.125405,10.313358,LT,10.37663617438259,10.37663617438259,2.5730881907487375,1.3858063380937164,181.0,30.698787420987838,NGC1592,Fit uncertain,13.69,0.364,100.42,3.718,45.17,1.6746086755402134
NGC1596,19.0,15153,NGC1596,0.0322714745998382,10.223531,15.3,ET,Bad Decomp,,,,,116.17730855941753,NGC1596,,10.56,0.413,18.6,3.524,22.67,
NGC1602,30.8,15168,NGC1602,0.0155890164896845,9.095504,18.382305,LT,36.62561955510453,36.62561955510453,0.8409414058828499,0.6434258339785245,477.0,56.1204593628642,NGC1602,,13.19,0.423,86.23,0.763,43.4,0.6476039238095539
NGC1637,49.4,15821,NGC1637,0.0264739487320184,9.5072,9.77,LT,26.85069113255134,26.85069113255134,1.8398036667336255,4.121952281822112,3231.0,95.30621543526624,NGC1637,,10.1,0.78,51.86,3.218,83.62,4.983771686031883
NGC1640,22.7,15850,NGC1640,0.0226369965821504,10.000244,16.8,LT,All NaN,,,,,81.49318769574144,NGC1640,,10.96,0.586,44.9,4.162,48.2,
NGC1672,49.2,15941,NGC1672,0.0511468313634395,10.213969,11.9,LT,79.84446618868985,79.84446618868985,0.6161979952841027,1.5054077874204994,10789.0,184.1285929083822,NGC1672,,8.46,0.647,95.5,12.128,378.65,8.275590283199364
NGC1679,34.9,16120,NGC1679,0.0255751833319664,9.269728,11.3,LT,48.00912526827999,48.00912526827999,0.7269451339714099,0.410120426518528,2306.0,92.07065999507904,NGC1679,,11.72,0.62,139.37,1.344,43.54,0.36546548036464827
NGC1688,30.7,16050,NGC1688,0.0205503273755311,9.13583,11.9,LT,26.079724551653573,26.079724551653573,1.1771596720354733,2.366147928485335,1518.0,73.98117855191195,NGC1688,,11.72,0.407,140.71,2.881,49.51,2.725639458801976
NGC1703,29.9,16234,NGC1703,0.0223264023661613,9.508711,11.9,LT,All NaN,,,,,80.37504851818069,NGC1703,,11.2,0.918,136.82,2.107,41.67,
NGC1705,14.1,16282,NGC1705,0.0155890164896845,8.073471000000001,5.73,ET,17.469126558860143,17.469126558860143,0.8071382362759654,0.19825831687254272,864.0,56.1204593628642,NGC1705,Fit fails,,,,,,
NGC1744,81.3,16517,NGC1744,0.0440371111035347,9.234028,9.29,LT,114.9564171022628,114.9564171022628,0.7072245469139599,1.7429382340326225,3589.0,158.53359997272491,NGC1744,,11.47,0.365,171.71,1.379,94.33,1.4444857109145781
NGC1792,48.9,16709,NGC1792,0.0460064485669136,10.322306,12.8,LT,46.83817187539033,46.83817187539033,1.0440202519025512,0.7760841081528775,5203.0,165.62321484088895,NGC1792,,9.42,0.406,137.39,0.804,57.33,0.6499109249255692
NGC1800,19.1,16744,NGC1800,0.0129068065434694,8.80189,10.0,LT,31.675268332524723,31.675268332524723,0.6029941025120783,0.3641691937000758,613.0,46.46450355648984,NGC1800,,12.69,0.473,112.14,1.465,22.91,0.31200883424340825
NGC1808,27.8,16779,NGC1808,0.0451667383313179,10.292082,12.8,LT,59.027214044206566,59.027214044206566,0.47096920378420826,1.2243550691929916,1150.0,162.60025799274445,NGC1808,,8.76,0.479,141.27,7.284,55.03,1.7311474680804302
NGC1809,41.3,16599,NGC1809,0.0311758797615766,9.304584,15.0,LT,109.08729034674676,109.08729034674676,0.37859589204868044,0.8355516591864145,1748.0,112.23316714167576,NGC1809,,11.49,0.285,144.89,1.44,74.38,1.0748587410979855
NGC1824,45.7,16761,NGC1824,0.0178163535892963,8.830489,11.9,,Bad Decomp,,,,,64.13887292146667,NGC1824,,12.95,0.212,159.74,0.981,53.02,
NGC1827,33.9,16849,NGC1827,0.0270283017307519,9.362013,12.8,LT,47.268630966593605,47.268630966593605,0.7171775299343515,2.630848937342863,364.0,97.30188623070684,NGC1827,,12.45,0.169,120.45,1.138,41.84,2.3193156244927398
NGC1853,22.8,16911,NGC1853,0.0127884745597839,9.789012,31.9,LT,Bad Decomp,,,,,46.03850841522204,NGC1853,,12.84,0.285,45.38,0.786,26.97,
NGC1879,32.1,17113,NGC1879,0.0201288424432277,9.185393,19.2,,39.370054906415916,39.370054906415916,0.8153404935884112,2.7849618033821963,1332.0,72.46383279561971,NGC1879,,13.01,0.556,63.88,1.1,39.63,2.455897558256263
NGC1892,,17042,NGC1892,0.0281072743237018,9.283268,13.1,LT,52.79247473787669,52.79247473787669,-18.923151546886164,,997.0,101.18618756532648,NGC1892,,12.03,0.315,77.05,1.137,33.55,2.9980164053126686
NGC2101,29.7,17793,NGC2101,0.0102995615452528,8.588289,16.4,LT,26.74260092413346,26.74260092413346,1.110587563425728,1.4659237216238978,206.0,37.07842156291008,NGC2101,,13.45,0.475,76.71,1.592,47.78,1.6845078263393423
NGC2104,22.5,17822,NGC2104,0.0176530089229345,9.060652,16.4,,19.482524087621705,19.482524087621705,1.1548811590740165,0.8679267531820424,187.0,63.5508321225642,NGC2104,,13.01,0.547,166.83,1.172,24.13,0.6648594461677041
NGC2320,12.3,20136,NGC2320,0.0123259015381336,11.302149,78.81343000000001,ET,Bad Decomp,,,,,44.37324553728096,NGC2320,,11.05,0.615,142.65,5.839,25.89,
NGC2460,16.7,22270,NGC2460,0.0152692878618836,10.694158,32.7,LT,11.710224467300598,11.710224467300598,1.4261041747434264,0.7148506186040529,899.0,54.96943630278096,NGC2460,,10.95,0.748,27.29,2.642,17.9,0.5472979500860798
NGC2500,41.5,22525,NGC2500,0.0205503273755311,9.533714,15.0,LT,All NaN,,,,,73.98117855191195,NGC2500,,11.51,0.9,60.44,0.919,48.84,
NGC2537,21.7,23040,NGC2537,0.0172511767596006,9.53563,15.0,,All NaN,,,,,62.10423633456217,NGC2537,,11.85,0.91,157.91,0.601,23.46,
NGC2541,56.1,23110,NGC2541,0.0251662656664848,9.08547,11.2,LT,33.50626773600187,33.50626773600187,1.6743136072932883,1.3722015945523927,1725.0,90.59855639934528,NGC2541,,11.76,0.482,166.74,1.697,80.25,1.402077641492609
NGC2543,26.6,23028,NGC2543,0.0202217493206262,10.012585,26.3,LT,16.72115201837971,16.72115201837971,1.5907994838370927,3.458360386948377,884.0,72.79829755425432,NGC2543,,11.22,0.679,56.35,9.084,77.35,7.183248548078866
NGC2550,13.3,23604,NGC2550,0.0079582715407013,9.641069,33.4,LT,16.303683086606828,16.303683086606828,0.8157665926986586,0.5784084870783578,101.0,28.649777546524682,NGC2550,,12.77,0.357,100.13,1.462,16.23,0.5041659369109425
NGC2551,9.3,23608,NGC2551,0.013116524554789,10.361984,33.4,LT,6.474570701199305,6.474570701199305,1.4363886702599962,0.3216528085428889,589.0,47.219488397240404,NGC2551,,11.64,0.613,55.85,6.356,18.08,0.4466576634758396
NGC2552,46.3,23340,NGC2552,0.0248781908303499,8.857776,11.4,LT,72.91275512735538,72.91275512735538,0.6350054927855713,1.3259990325035178,1246.0,89.56148698925965,NGC2552,,12.59,0.618,55.15,0.734,57.24,1.1709377448395768
NGC2591,25.9,24231,NGC2591,0.0245934128761291,10.005304,23.8,LT,25.513009615300415,25.513009615300415,1.0151683549112724,2.0560325589760073,408.0,88.53628635406476,NGC2591,,11.75,0.198,34.0,1.916,36.33,2.0600017338002856
